Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-16 10:00:00-03:00,20.200000762939453,20.290000915527344,20.0,20.09000015258789,0,0.0,0.0
2022-08-16 11:00:00-03:00,20.09000015258789,20.149999618530273,19.950000762939453,19.989999771118164,313200,0.0,0.0
2022-08-16 12:00:00-03:00,20.0,20.049999237060547,19.889999389648438,19.93000030517578,223500,0.0,0.0
2022-08-16 13:00:00-03:00,19.93000030517578,19.950000762939453,19.899999618530273,19.940000534057617,157100,0.0,0.0
2022-08-16 14:00:00-03:00,19.940000534057617,20.149999618530273,19.940000534057617,20.079999923706055,289100,0.0,0.0
2022-08-16 15:00:00-03:00,20.09000015258789,20.15999984741211,19.979999542236328,19.979999542236328,311100,0.0,0.0
2022-08-16 16:00:00-03:00,19.979999542236328,20.100000381469727,19.950000762939453,20.100000381469727,253100,0.0,0.0
2022-08-16 17:00:00-03:00,20.08,20.08,20.08,20.08,0,0.0,0.0
