Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-19 10:00:00-03:00,17.350000381469727,17.389999389648438,16.5,16.540000915527344,8673000,0.0,0.0
2022-10-19 11:00:00-03:00,16.530000686645508,16.81999969482422,16.5,16.6200008392334,5778000,0.0,0.0
2022-10-19 12:00:00-03:00,16.610000610351562,16.639999389648438,16.360000610351562,16.520000457763672,5040900,0.0,0.0
2022-10-19 13:00:00-03:00,16.520000457763672,16.559999465942383,16.389999389648438,16.399999618530273,1778900,0.0,0.0
2022-10-19 14:00:00-03:00,16.389999389648438,16.420000076293945,16.209999084472656,16.280000686645508,3002600,0.0,0.0
2022-10-19 15:00:00-03:00,16.280000686645508,16.479999542236328,15.979999542236328,16.079999923706055,7570300,0.0,0.0
2022-10-19 16:00:00-03:00,16.08,16.69,16.04,16.42,8489600,0.0,0.0
