Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-19 10:00:00-03:00,18.84000015258789,19.020000457763672,18.81999969482422,18.90999984741211,428700,0.0,0.0
2022-12-19 11:00:00-03:00,18.90999984741211,19.209999084472656,18.860000610351562,18.93000030517578,1685900,0.0,0.0
2022-12-19 12:00:00-03:00,18.920000076293945,19.270000457763672,18.920000076293945,19.260000228881836,419800,0.0,0.0
2022-12-19 13:00:00-03:00,19.260000228881836,19.510000228881836,19.190000534057617,19.450000762939453,707700,0.0,0.0
2022-12-19 14:00:00-03:00,19.450000762939453,19.5,19.360000610351562,19.420000076293945,403300,0.0,0.0
2022-12-19 15:00:00-03:00,19.43000030517578,19.6200008392334,19.420000076293945,19.520000457763672,558600,0.0,0.0
2022-12-19 16:00:00-03:00,19.52,19.53,19.38,19.4,716100,0.0,0.0
